PEP_ID;BBCH;YEAR;DAY
8015;60;1960;142
7201;60;1960;144
8016;60;1960;145
7195;60;1960;146
7201;60;1961;135
8015;60;1961;140
7195;60;1961;141
7211;60;1961;142
7212;60;1961;142
8016;60;1961;143
7202;60;1962;118
7192;60;1962;140
8015;60;1962;141
8016;60;1962;142
7195;60;1962;143
7212;60;1962;146
7215;60;1962;149
7211;60;1962;151
7201;60;1962;166
8015;60;1963;134
7195;60;1963;134
7204;60;1963;135
8016;60;1963;135
7212;60;1963;136
7211;60;1963;140
7215;60;1963;140
7202;60;1963;140
7201;60;1963;148
7201;60;1964;144
7204;60;1964;145
7212;60;1964;146
7195;60;1964;147
8016;60;1964;147
7208;60;1964;147
7202;60;1964;147
8015;60;1964;147
7211;60;1964;150
7212;60;1965;150
8016;60;1965;155
7201;60;1965;155
7202;60;1965;155
8015;60;1965;155
7204;60;1965;155
7195;60;1965;156
7208;60;1965;159
7211;60;1965;159
8015;60;1966;134
7195;60;1966;135
7201;60;1966;135
7212;60;1966;139
8016;60;1966;140
7208;60;1966;140
7202;60;1966;140
7204;60;1966;140
7211;60;1966;143
7212;60;1967;132
8016;60;1967;134
8015;60;1967;134
7191;60;1967;136
7201;60;1967;138
7208;60;1967;138
7211;60;1967;139
7202;60;1967;140
7193;60;1967;142
7205;60;1967;142
7195;60;1967;147
7192;60;1968;126
8016;60;1968;129
7193;60;1968;132
7195;60;1968;132
7212;60;1968;132
7204;60;1968;132
8015;60;1968;133
7201;60;1968;134
7208;60;1968;135
7202;60;1968;136
7205;60;1968;138
7211;60;1968;145
7192;60;1969;136
8016;60;1969;138
7193;60;1969;140
8015;60;1969;141
7194;60;1969;142
7195;60;1969;143
7204;60;1969;144
7213;60;1969;145
7188;60;1969;146
7212;60;1969;148
7202;60;1969;148
7208;60;1969;148
7201;60;1969;148
7205;60;1969;150
7215;60;1969;152
7211;60;1969;154
7192;60;1970;134
7194;60;1970;137
7212;60;1970;140
7204;60;1970;140
7196;60;1970;142
7195;60;1970;142
7207;60;1970;142
8016;60;1970;143
7191;60;1970;145
7188;60;1970;145
8015;60;1970;145
7208;60;1970;146
7202;60;1970;146
7213;60;1970;148
7201;60;1970;148
7193;60;1970;150
7211;60;1970;151
7205;60;1970;152
7215;60;1970;159
7192;60;1971;134
7208;60;1971;136
7204;60;1971;137
7212;60;1971;138
7202;60;1971;138
7188;60;1971;138
8015;60;1971;138
7213;60;1971;139
7207;60;1971;139
7201;60;1971;139
7191;60;1971;140
7195;60;1971;140
7205;60;1971;140
8016;60;1971;140
7211;60;1971;141
7193;60;1971;141
7215;60;1971;144
8015;60;1972;139
7194;60;1972;140
7193;60;1972;140
7213;60;1972;140
7188;60;1972;140
7207;60;1972;141
8016;60;1972;143
7211;60;1972;144
7201;60;1972;144
7208;60;1972;144
7212;60;1972;145
7195;60;1972;145
7192;60;1972;145
7205;60;1972;145
7196;60;1972;145
7202;60;1972;146
7204;60;1972;146
7215;60;1972;149
7194;60;1973;127
7196;60;1973;140
7207;60;1973;140
7188;60;1973;141
8016;60;1973;141
7212;60;1973;141
7195;60;1973;141
8015;60;1973;141
7192;60;1973;141
7204;60;1973;141
7202;60;1973;142
7211;60;1973;142
7191;60;1973;142
7213;60;1973;142
7208;60;1973;143
7193;60;1973;143
7201;60;1973;145
7205;60;1973;145
7215;60;1973;148
7195;60;1974;141
7202;60;1974;142
7191;60;1974;142
7192;60;1974;145
7196;60;1974;145
7204;60;1974;146
8016;60;1974;146
7212;60;1974;146
8015;60;1974;147
7201;60;1974;147
7211;60;1974;148
7208;60;1974;148
7194;60;1974;148
7193;60;1974;149
7213;60;1974;149
7188;60;1974;150
7215;60;1974;154
7205;60;1974;155
7208;60;1975;131
7192;60;1975;131
7207;60;1975;132
8015;60;1975;132
7204;60;1975;133
7202;60;1975;133
7212;60;1975;133
7195;60;1975;134
7188;60;1975;134
8016;60;1975;135
7211;60;1975;135
7215;60;1975;135
7201;60;1975;135
7205;60;1975;135
7196;60;1975;135
7193;60;1975;136
7213;60;1975;140
7194;60;1975;146
7192;60;1976;132
7213;60;1976;143
7208;60;1976;144
7211;60;1976;144
7195;60;1976;145
7207;60;1976;145
7202;60;1976;145
7212;60;1976;145
7204;60;1976;145
7196;60;1976;145
7215;60;1976;146
7205;60;1976;146
7191;60;1976;146
